X,Y,depth
-0.7135416666666664,37.64895833333333,3.256999969482422
-0.711458333333333,37.64895833333333,5.519999980926514
-0.7093749999999996,37.64895833333333,7.769999980926514
-0.7072916666666663,37.64895833333333,11.079999923706055
-0.705208333333333,37.64895833333333,14.220000267028809
-0.7031249999999997,37.64895833333333,15.350000381469727
-0.7010416666666663,37.64895833333333,16.860000610351563
-0.698958333333333,37.64895833333333,18.520000457763672
-0.6968749999999997,37.64895833333333,19.770000457763672
-0.6947916666666664,37.64895833333333,20.450000762939453
-0.692708333333333,37.64895833333333,20.299999237060547
-0.6906249999999997,37.64895833333333,22.399999618530273
-0.6885416666666664,37.64895833333333,26.219999313354492
-0.686458333333333,37.64895833333333,29.559999465942383
-0.6843749999999996,37.64895833333333,32.15999984741211
-0.6822916666666663,37.64895833333333,33.310001373291016
-0.680208333333333,37.64895833333333,34.06999969482422
-0.6781249999999996,37.64895833333333,34.72999954223633
-0.6760416666666663,37.64895833333333,35.91999816894531
-0.673958333333333,37.64895833333333,37.54999923706055
-0.711458333333333,37.646875,4.548999786376953
-0.7093749999999996,37.646875,5.860000133514404
-0.7072916666666663,37.646875,8.600000381469727
-0.705208333333333,37.646875,11.210000038146973
-0.7031249999999997,37.646875,14.09000015258789
-0.7010416666666663,37.646875,15.079999923706055
-0.698958333333333,37.646875,17.559999465942383
-0.6968749999999997,37.646875,18.440000534057617
-0.6947916666666664,37.646875,20.010000228881836
-0.692708333333333,37.646875,21.350000381469727
-0.6906249999999997,37.646875,19.43000030517578
-0.6885416666666664,37.646875,24.1200008392334
-0.686458333333333,37.646875,27.190000534057617
-0.6843749999999996,37.646875,30.799999237060547
-0.6822916666666663,37.646875,32.72999954223633
-0.680208333333333,37.646875,34.16999816894531
-0.6781249999999996,37.646875,34.54999923706055
-0.6760416666666663,37.646875,36.119998931884766
-0.673958333333333,37.646875,37.72999954223633
-0.6718749999999997,37.646875,41.59000015258789
-0.711458333333333,37.64479166666667,0.07640361785888672
-0.7093749999999996,37.64479166666667,5.078000068664551
-0.7072916666666663,37.64479166666667,6.699999809265137
-0.705208333333333,37.64479166666667,8.970000267028809
-0.7031249999999997,37.64479166666667,11.050000190734863
-0.7010416666666663,37.64479166666667,13.369999885559082
-0.698958333333333,37.64479166666667,15.9399995803833
-0.6968749999999997,37.64479166666667,17.93000030517578
-0.6947916666666664,37.64479166666667,18.75
-0.692708333333333,37.64479166666667,19.790000915527344
-0.6906249999999997,37.64479166666667,19.68000030517578
-0.6885416666666664,37.64479166666667,22.239999771118164
-0.686458333333333,37.64479166666667,25.610000610351563
-0.6843749999999996,37.64479166666667,28.59000015258789
-0.6822916666666663,37.64479166666667,31.1200008392334
-0.680208333333333,37.64479166666667,32.720001220703125
-0.6781249999999996,37.64479166666667,34.5
-0.6760416666666663,37.64479166666667,36.150001525878906
-0.673958333333333,37.64479166666667,38.15999984741211
-0.6718749999999997,37.64479166666667,37.91999816894531
-0.6697916666666663,37.64479166666667,44.72999954223633
-0.7093749999999996,37.64270833333333,3.013000011444092
-0.7072916666666663,37.64270833333333,5.590000152587891
-0.705208333333333,37.64270833333333,7.489999771118164
-0.7031249999999997,37.64270833333333,8.640000343322754
-0.7010416666666663,37.64270833333333,10.420000076293945
-0.698958333333333,37.64270833333333,12.760000228881836
-0.6968749999999997,37.64270833333333,14.899999618530273
-0.6947916666666664,37.64270833333333,17.079999923706055
-0.692708333333333,37.64270833333333,18.299999237060547
-0.6906249999999997,37.64270833333333,19.270000457763672
-0.6885416666666664,37.64270833333333,19.360000610351563
-0.686458333333333,37.64270833333333,24.040000915527344
-0.6843749999999996,37.64270833333333,26.010000228881836
-0.6822916666666663,37.64270833333333,28.600000381469727
-0.680208333333333,37.64270833333333,31.229999542236328
-0.6781249999999996,37.64270833333333,32.459999084472656
-0.6760416666666663,37.64270833333333,35.290000915527344
-0.673958333333333,37.64270833333333,40.04999923706055
-0.6718749999999997,37.64270833333333,41.70000076293945
-0.6697916666666663,37.64270833333333,46.2599983215332
-0.667708333333333,37.64270833333333,50.220001220703125
-0.7072916666666663,37.640625,3.9040000438690186
-0.705208333333333,37.640625,6.800000190734863
-0.7031249999999997,37.640625,7.46999979019165
-0.7010416666666663,37.640625,9.050000190734863
-0.698958333333333,37.640625,10.359999656677246
-0.6968749999999997,37.640625,12.59000015258789
-0.6947916666666664,37.640625,14.430000305175781
-0.692708333333333,37.640625,16.18000030517578
-0.6906249999999997,37.640625,18.09000015258789
-0.6885416666666664,37.640625,18.969999313354492
-0.686458333333333,37.640625,20.709999084472656
-0.6843749999999996,37.640625,24.450000762939453
-0.6822916666666663,37.640625,26.280000686645508
-0.680208333333333,37.640625,23.3700008392334
-0.6781249999999996,37.640625,31.110000610351563
-0.6760416666666663,37.640625,38.06999969482422
-0.673958333333333,37.640625,41.599998474121094
-0.6718749999999997,37.640625,43.88999938964844
-0.6697916666666663,37.640625,48.09000015258789
-0.667708333333333,37.640625,51.18000030517578
-0.705208333333333,37.63854166666667,3.9189999103546143
-0.7031249999999997,37.63854166666667,5.790999889373779
-0.7010416666666663,37.63854166666667,7.099999904632568
-0.698958333333333,37.63854166666667,8.109999656677246
-0.6968749999999997,37.63854166666667,9.970000267028809
-0.6947916666666664,37.63854166666667,11.829999923706055
-0.692708333333333,37.63854166666667,14.020000457763672
-0.6906249999999997,37.63854166666667,13.380000114440918
-0.6885416666666664,37.63854166666667,14.5600004196167
-0.686458333333333,37.63854166666667,16.09000015258789
-0.6843749999999996,37.63854166666667,22.229999542236328
-0.6822916666666663,37.63854166666667,27.84000015258789
-0.680208333333333,37.63854166666667,30.8700008392334
-0.6781249999999996,37.63854166666667,34.459999084472656
-0.6760416666666663,37.63854166666667,40.810001373291016
-0.673958333333333,37.63854166666667,42.400001525878906
-0.6718749999999997,37.63854166666667,45.54999923706055
-0.6697916666666663,37.63854166666667,51.529998779296875
-0.667708333333333,37.63854166666667,53.459999084472656
-0.7031249999999997,37.63645833333334,3.9059998989105225
-0.7010416666666663,37.63645833333334,6.210000038146973
-0.698958333333333,37.63645833333334,8.149999618530273
-0.6968749999999997,37.63645833333334,8.710000038146973
-0.6947916666666664,37.63645833333334,9.3100004196167
-0.692708333333333,37.63645833333334,10.220000267028809
-0.6906249999999997,37.63645833333334,0
-0.6885416666666664,37.63645833333334,0
-0.686458333333333,37.63645833333334,15.529999732971191
-0.6843749999999996,37.63645833333334,21.889999389648438
-0.6822916666666663,37.63645833333334,28.600000381469727
-0.680208333333333,37.63645833333334,34.470001220703125
-0.6781249999999996,37.63645833333334,39.29999923706055
-0.6760416666666663,37.63645833333334,40.66999816894531
-0.673958333333333,37.63645833333334,43.04999923706055
-0.6718749999999997,37.63645833333334,48.709999084472656
-0.6697916666666663,37.63645833333334,53.15999984741211
-0.667708333333333,37.63645833333334,55.599998474121094
-0.6656249999999997,37.63645833333334,61.18000030517578
-0.698958333333333,37.634375000000006,4.295000076293945
-0.6968749999999997,37.634375000000006,3.9560000896453857
-0.6947916666666664,37.634375000000006,0
-0.6885416666666664,37.634375000000006,0
-0.686458333333333,37.634375000000006,14.789999961853027
-0.6843749999999996,37.634375000000006,22.18000030517578
-0.6822916666666663,37.634375000000006,31.899999618530273
-0.680208333333333,37.634375000000006,37.02000045776367
-0.6781249999999996,37.634375000000006,41.27000045776367
-0.6760416666666663,37.634375000000006,39.40999984741211
-0.673958333333333,37.634375000000006,46.849998474121094
-0.6718749999999997,37.634375000000006,50.83000183105469
-0.6697916666666663,37.634375000000006,54.369998931884766
-0.667708333333333,37.634375000000006,59.54999923706055
-0.6656249999999997,37.634375000000006,62.77000045776367
-0.6885416666666664,37.63229166666667,0
-0.686458333333333,37.63229166666667,20.479999542236328
-0.6843749999999996,37.63229166666667,22.239999771118164
-0.6822916666666663,37.63229166666667,32.38999938964844
-0.680208333333333,37.63229166666667,40.04999923706055
-0.6781249999999996,37.63229166666667,39.400001525878906
